Sentiment,Tweet
0,"b""@00artgen WTF are they in snubbing #putin in support of #Ukraine or they happy to be killing #Ukrainians I'm confused.\xf0\x9f\xa7\x90"""
1,b'@mrsorokaa #Ukraine must win. \xf0\x9f\x87\xba\xf0\x9f\x87\xa6'
0,"b""@NOWARFORISRAEL @avalaina Get real!  #Putin started the war in #Ukraine. I'm not wasting my time viewing your cited link. Bye!"""
1,"b'@wittcills We should stop using oil atleast five days in a month to let #USA stop importing oil. If we do so for an year, it will stop #USA/#EU from importing oil completely ever.Choose your days and do not drive at all for any five days of the month.Pls spread the word ASAP. Help #Ukraine'"
0,b'What kind of relationship Putin and Lukashenko does have?\n\n#putin #ukraine #russia #USSR #z #Belarus #Kremlin #america #quiz #Moscow #Crimea #\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f'
0,b'#millitary #Ukraine #secret #mission \xf0\x9f\xa7\x90\xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xf0\x9f\x92\xaa\xf0\x9f\x99\x8f\n\ninformation bubble'
0,"b'@sovietarmyfan western #Ukraine could be safe haven and ghetto all of these Inform Napalm, Roman Burko guys etc etc...I said could be...'"
0,"b'\xf0\x9f\x87\xb7\xf0\x9f\x87\xba\xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xe2\x9d\x97\xef\xb8\x8fThe Russian army broke through the defenses of the Aidar battalion and reached the Shakhtyorskoye-Novoukrainka line, up to 30 militants were destroyed, - Russian Defense Ministry\n#Russia \n#Ukraine\n#UkraineUnderAtta\xd1\x81k\n#UkraineRussianWar\n#RussiaUkraineWar'"
1,"b'In a recent conversation referring to the senseless attack of Russia on #Ukraine, Ladislav Kovac from @ComeniusUni reminded me again of his earlier prediction that the human species is an evolutionary waster inevitably headed for a dead end.'"
0,"b""@Schwarzenegger That's fine Mr #Schwarzenegger, now make a video on another ongoing invasion; addressing your #Israeli friends to stop with their illegal occupation of #Palestinian lands.\n#Palestine #PalestineUnderAttack #FreePalestine #ApartheidIsrael #Israel #Ukraine #Russia #RussiaUkraine"""
0,"b""My own grandpa was born in Cetatea Alb\xc4\x83/Bilhorod-Dnistrovs'kyi  and his father was from Cern\xc4\x83u\xc8\x9bi/Chernivtsi. I grew up with him hating on Ukraine nonstop. We have to stop being like that! We need to use those borderlands to unite us! Let's fight to get #Ukraine into EU! 15/?"""
0,"b'6. This is more specifically for my hard-headed fellow #Romanians - cut it out with ""But Ukraine stole Bukovina and Bessarabia from us!"". STALIN took that land away! And plus, the thing with Bukovina and Bessarabia is complicated! 9/? #Romania #Ucraina #Ukraine'"
0,"b'It is not only the #Russian which attack to #Ukriane as enemy but the United stated is also the reason which #Ukrainian suffers today. \n\nWestern media blame #Putin the reality US and Russia is fighting against each other, sadly #Ukraine is the playground for these supper powers.'"
0,"b""Stuff that I'm tired of explaining, a thread. \xf0\x9f\xa7\xb5 #Ukraine #Russia #Romania #Ucraina"""
0,"b'@KyivIndependent @liusivaya\n #liusivaya The missile that hit Russian-controlled Donetsk on March 14, killing 20 people, was shot from the Russian-held territory in Ukraine, according to an investigation by Ruslan Leviev, \n #UkraineInvasion #SlavaUkraini #Ukraine #UkraineUnderAttack'"
1,"b'@AlyssaCinephily We should stop using oil atleast five days in a month to let #USA stop importing oil. If we do so for an year, it will stop #USA/#EU from importing oil completely ever.Choose your days and do not drive at all for any five days of the month.Pls spread the word ASAP. Help #Ukraine'"
0,"b'In total, 201 unmanned aerial vehicles, 1,443 tanks and other armored combat vehicles, 147 multiple launch rocket systems, 564 field artillery and mortars, as well as 1,248 units of special military vehicles of the Armed Forces of #Ukraine were destroyed  during the operation.'"
0,"b'The war in #Ukraine, like #Afghanistan before it, may have driven other crises off the front pages for the time being. And #economics might seem a dull affair compared to war. But make no mistake: On the heels of the \xf0\x9f\x87\xba\xf0\x9f\x87\xa6 conflict lurks an impending #GlobalEconomic Crisis \xf0\x9f\x92\xa5\xf0\x9f\x92\xb8'"
0,"b'This may indicate a deliberate infection, or an accidental leakage of the pathogen from one of the biolabs located on the territory of Ukraine. #Ukraine #Biolabs'"
0,"b'In #Nikolaev region, militants of nationalist groups are preparing provocations using toxic chemicals. For this purpose, tanks with toxic chemicals have already been delivered to the local elementary school, it is planned to blow them up when the #Russian troops arrive. #Ukraine'"
0,"b'Ukraine and a faster cosmos\nPoetry is space particles \nSeparated, dissipated and randomly reformed\nOrigin poets burnt-through during atmospheric reentry.  \n\n#amwriting #poem #poetry #Ukraine #PutinsWar  #Russians'"
0,"b'@Satori_Infinite @CREWcrew Seriously? People are dying by the thousands in #Ukraine because #Putin wants it for his own, and you think this is important?'"
0,b'The Resident of the #UnitedStates has a crack smoking son who was laundering him cash from #Ukraine while #VP. And the #FBI knew about it  before the #election. Now America is sending the same country billions\n\nHow is this real?\n\nJoin @CBKNEWS17\n\n#Biden #Trump #Zelenskiy #Putin'
1,"b'We should stop using oil atleast five days in a month to let #USA stop importing oil. If we do so for an year, it will stop #USA/#EU from importing oil completely ever.Choose your days and do not drive at all for any five days of the month.Pls spread the word ASAP. Help #Ukraine'"
1,"b'The residents of Mariupol, Ukraine deserves better treatment from the @WhiteHouse, @NATO and @EUCouncil. I bet 29 MIG\xe2\x80\x99s would go a long way in protecting life, liberty and the pursuit of happiness. Shame on @POTUS. #ClosetheSkyoverUkraine #Ukraine @CNN @FoxNews @NPR'"
0,"b""@NICKIMINAJ Yeah that's why I'm asking for #civilbenefits $100 a day I don't mean just me, I m doing good \xf0\x9f\x91\x8d but iv had my moments an I know wiL  #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold"""
0,"b""It seems that there is an attempt to build Borot'ba 2.0 axis among left-wing forces. Some of them seek Ukrainian leftists who take positions that in backward are pro-Russian, but, look for neutrality. \n#Ukraine"""
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
0,"b""There is just a certain amount of fear and sadness that a person can endure, without blaming someone.\n\nAfter that the witch hunt begins.\n\nWe're at the starting point.\n\nMark my words.\n\n#ukraine #russia"""
0,b'03/19/22 #Russia #Ukraine @DOD @thejointstaff @SecDef @US_EUCOM @ODNIgov @WHNSC @US_Stratcom @SecBlinken: Russian negotiator Vladimir Medinsky noted that a meeting between Russian President Vladimir Putin and Ukrainian President Volodymyr Zelenksiy @MFA_Ukraine is...(1/2)'
1,"b'Good evening everyone! We\xe2\x80\x99re trying to get the word out about our project! We have created unique 7,777 PFPs. They are all erc721a (gas saving) NFTs. We will be donating all profits to the people of #Ukraine who are being ravaged by war. Please help with a like and R/T ! \xe2\x98\x98\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xe2\x98\x98\xef\xb8\x8f'"
0,b'@MasterblasterMs @JapsonFrank @jessel36 @Honzou @AbdulTConteh @nolanwpeterson Because those people do not want to be citizens of Ukraine anymore? Keep them by force? Kill them to stay? Russia liberated them.\n We don;t know. But Zelensky must be smart anough to ask and get what he asks for\nRussia gave Crimea to #Ukraine  now took it back.'
1,b'#Russia #Belarus #Ukraine \n\nTogether 200 million people. \n\nThere must be a way to stop the dwarf!\n\n#stopPutin #letsorganize'
0,"b'I have many wonderful friends in the UK and Europe. Quite a few of them have already offered to become my sponsors in the #HomesForUkraine scheme. I can\xe2\x80\x99t express how lucky I am to have them in my life.\n\nBut to be honest, I just want to go home. And home means #Kyiv, #Ukraine.'"
0,b'#JohnsonOut54 - What a ridiculous remark from #Johnson likening #Brexit to #UkraineWar especially as #Ukraine want to join #EU. Have you got any brain cells to operate before opening your mouth?'
0,"b'@Tom68458933 @Aviation_Intel Because it can\xe2\x80\x98t be downed by any NATO equipment by now. Message is: NATO send your weapons to the #Ukraine and we switch over to this one. But as far as I know, availabity is VERY limited.'"
0,"b'The #Kiev nationalist regime plans to present attacks on diplomatic facilities of the United States and Western countries as an alleged ""targeted attack by the #Russian armed forces.""\n\n#Ukraine'"
1,"b'I hope the night will be quiet, and a rocket will not fly to me in a dream #Ukraine'"
0,b'@mamacombs @guano_col @GOPChairwoman Why should he? It\xe2\x80\x99s a manufactured crisis by you hysterical Republicans. Let @POTUS handle #Ukraine\xe2\x80\x94and other life and death situations like oh the end of the world with climate change at a tipping point.'
0,"b'\xf0\x9f\x87\xb7\xf0\x9f\x87\xba\xe2\x9a\xa1\xef\xb8\x8f""Russia will not put forward initiatives to improve relations with the West: let\'s see how they themselves will get out of the impasse into which they have driven themselves,"" - Lavrov.\n#Russia \n#Ukraine\n#UkraineUnderAtta\xd1\x81k\n#UkraineRussianWar\n#RussiaUkraineWar'"
0,"b""24g of Sugar is equalled to 6Tbs, which is a maximum intake of sugar for a normal person per day. So Don't hesitate the climate change as you hesitate about your health every day. @SitForClimate @ClimateWorrier3 @GretaThunberg #SitForClimate #HappyHoli #Ukraine"""
0,b'I did not see 1 #russian fighter @ufc condemning what is happening in #ukraine yet.. They are all fighting under the Russian flag like nothing is happening.. #UFCLondon'
0,"b""Sigh. I assumed that the 3 #Russian astronauts had chosen the colours of #Ukraine for their suits as support for the populace of Ukraine. #DmitryRogozin, the head of #Roscosmos, is the only one talking &amp; that he says they're just colours. Dmitry also supports #Putin's #warcrimes."""
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
0,"b'An officer of the Security Service of #Ukraine, who voluntarily surrendered to the servicemen of the Armed Forces of the #Russian Federation, reported about terrorist acts planned by the militants of the #Azov national battalion in #Lvov.'"
1,"b'Idea: use the seized #Russian funds to rebuild #Ukraine. \n\nIn any case, the U.K./EU/NATO fucking owes that country. \n\nWe dangled the carrot of membership and let them down.'"
0,"b'@KyivIndependent Russians took men from Budapest, too. Pro-tip: my mom\xe2\x80\x99s family removed kitchen cupboards and put them on ball bearings. The men slid behind them and they rolled the cupboards on top of them. Worked. #Ukraine #UkraineRussianWar @IAPonomarenko'"
0,"b""The MSM won't tell you, the Ukrainian Army groups that are encircled in Eastern #Ukraine, represent Ukraine's best soldiers. This was never a war about capturing #Kiev, as the MSM propagandists in Kiev hotels would like you to believe, it is a strangulation strategy"""
1,"b""\xe2\x80\x9cIf we don't stand up for others when they're persecuted, we lose the right to complain when it's done to us.\xe2\x80\x9d\n\xe2\x80\x95 David Steinman  #ukraine"""
0,"b""@mrsorokaa Once #Ukraine would fall I honestly believe that the west would have slowly dropped sanctions using the excuse that 'its over' and 'we have to live with each other in peace'. I dont think any government expected private companies to #BoycottRussia as strongly as they have either"""
0,"b""@RealTrishaJoy1 As I understand it, when #Ukraine gave up their nukes after the Soviet Union broke up, the U.S., U.K., &amp; Russia guaranteed Ukraine's security.\n\nCan we criticize Russia for breaking their side of the deal while breaking it ourselves?\n\nWe send them WEAPONS or we fight beside them."""
1,"b'We are welcoming 2 #Ukraine refugees to our home tomorrow. Neither speak English, thank god for Google translate.\n\nI cannot imagine the trauma these people have been through, I just hope they can return to normal life soon.'"
0,"b'This crisis with the virus and now the war where the #NATO will be dragged into, that they going to lose! This is exact how the #WEF want it to be. #GreatReset #BuildBackBetter. The info and evidence is right in front of you. You just only have to see it. #putin #Ukraine #WWIII'"
0,b'Minsk: All Belarusian diplomats have left #Ukraine #Belarus'
1,"b""I have the right to call #Putin a war criminal because I haven't to my knowledge committed any war crimes. Many of the West's leaders have NO SUCH RIGHT.\n#Ukraine #Putin #WarCrimes"""
0,"b'@BilGriffith @Aviation_Intel This is why I believe it was another type of weapon. It\xe2\x80\x98s more likely a so called \xe2\x80\x9abunker breaker\xe2\x80\x98 wich also comes down vertically. Not something new, but not noticed in the #Ukraine so far.'"
1,b'@ELewarne @AFP Everyone please report this Russian Bot for disseminating Lies and Misinformation. \n@Z_Irina_V\n #Ukraine #UkraineUnderAttack #UkraineConflict #PutinIsaWarCriminal'
0,b'@CharlieM_OBE What are your thoughts on @BorisJohnson comparing the situation in #Ukraine with #Brexit ?\nBlocked toilets?'
